canonical_id,canonical_name,facility_address,facility_city,facility_state,facility_zip,lat,lon,geocode_source,google_lat,google_lon,source_lat,source_lon,source_name,divergence_km,address_quality,divergent
248,Moshannon Valley Processing Center,555 Geo Drive,Philipsburg,PA,16866,40.9184435,-78.2428977,google_maps+vera_institute,40.9184435,-78.2428977,40.920042,-78.240515,vera_institute,0.2677193146836388,full,FALSE
249,Muscatine County Jail,400 Walnut Street,Muscatine,IA,52761,41.4244034,-91.0446241,google_maps+vera_institute,41.4244034,-91.0446241,41.424355,-91.044666,vera_institute,0.006416286415904272,full,FALSE
250,Nassau County Correctional Center,100 Carman Avenue,East Meadow,NY,11554,40.7322545,-73.553505,google_maps+vera_institute,40.7322545,-73.553505,40.727807,-73.556165,vera_institute,0.5429617095134812,full,FALSE
251,Natchitoches Parish Detention. Center,299 Edwina Dr.,Natchitoches,LA,71457,31.7302787,-93.0994456,auto:google_maps+vera_institute,31.7302787,-93.0994456,31.737511,-93.109131,vera_institute,1.2188986662269905,full,TRUE
252,Natrona County Jail,1100 Bruce Lane,Casper,WY,82601,42.8626014,-106.3455262,google_maps+vera_institute,42.8626014,-106.3455262,42.862257,-106.345052,vera_institute,0.05440894066594207,full,FALSE
253,Nelson Coleman Correction,5061 Highway 3127,Killona,LA,70057,29.9931553,-90.5020311,google_maps+vera_institute,29.9931553,-90.5020311,29.992572,-90.502321,vera_institute,0.07061354669209732,full,FALSE
254,Nevada Southern Detention Center,2190 East Mesquite Avenue,Pahrump,NV,89060,36.252992,-115.975308,google_maps+vera_institute,36.252992,-115.975308,36.249027,-115.982775,vera_institute,0.8016947718526223,full,FALSE
255,New Hanover County Jail,3950 Juvenile Rd,Castle Hayne,NC,28429,NA,NA,divergent,34.3557241,-77.8999864,34.327352,-77.895749,vera_institute,3.1787311730922094,full,TRUE
256,Niagara County Jail,5526 Niagara Street Extention,Lockport,NY,14094,43.1801046,-78.73699300000001,google_maps+vera_institute,43.1801046,-78.73699300000001,43.180452,-78.735648,vera_institute,0.11569699919792187,full,FALSE
257,Nobles County Jail,1530 Airport Road,Worthington,MN,56187,43.6481147,-95.5899823,google_maps+vera_institute,43.6481147,-95.5899823,43.649224,-95.593433,vera_institute,0.3038073313167255,full,FALSE
258,North Central Regional Jail,#1 Lois Lane,Greenwood,WV,26415,39.2809184,-80.8534092,google_maps,39.2809184,-80.8534092,NA,NA,NA,NA,full,FALSE
260,North Lake Correctional Facility,1805 W 32nd St,Baldwin,MI,49304,43.9284879,-85.83946130000001,google_maps+vera_institute,43.9284879,-85.83946130000001,43.928658,-85.839408,vera_institute,0.019389910714298495,full,FALSE
262,Northeast Ohio Correctional Center,2240 Hubbard Road,Youngstown,OH,44505,41.13167869999999,-80.63199780000001,google_maps+vera_institute,41.13167869999999,-80.63199780000001,41.128858,-80.626784,vera_institute,0.5376432957896743,full,FALSE
263,Northern Oregon Correctional Facility,211 Webber Road,The Dalles,OR,97058,45.6134532,-121.201599,google_maps+vera_institute,45.6134532,-121.201599,45.610052,-121.202763,vera_institute,0.38888260344266995,full,FALSE
264,Northern Oregon Juvenile Detention,211 Webber Street,The Dalles,OR,97058,45.6134532,-121.201599,google_maps+vera_institute,45.6134532,-121.201599,45.610052,-121.202763,vera_institute,0.38888260344266995,full,FALSE
265,Northern Regional Jail,"Rd. 2, Box 1",Moundsville,WV,26041,39.9258505,-80.7362235,google_maps+vera_institute,39.9258505,-80.7362235,39.92285,-80.736359,vera_institute,0.3338403998378925,full,FALSE
268,Northwest Regional Corrections Center,"816 Marin Ave., Suite 110",Crookston,MN,56716,47.7688993,-96.6284825,google_maps+vera_institute,47.7688993,-96.6284825,47.768832,-96.62859,vera_institute,0.010979517237235678,full,FALSE
269,Northwest State Correctional Center,3649 Lower Newton Road,Swanton,VT,05488,44.8497953,-73.1318053,google_maps+vera_institute,44.8497953,-73.1318053,44.850138,-73.132435,vera_institute,0.062580387500704,full,FALSE
271,Nye County Detention Center (Nevada),1520 E. Basin Road,Pahrump,NV,89060,36.2206495,-115.9869885,google_maps+vera_institute,36.2206495,-115.9869885,36.219543,-115.982801,vera_institute,0.39528363646205694,full,FALSE
272,Ogle County Jail,103 Jefferson Street,Oregon,IL,61061,42.0130434,-89.3297367,google_maps+vera_institute,42.0130434,-89.3297367,42.013157,-89.329851,vera_institute,0.015771282447409662,full,FALSE
273,Okmulgee County Jail,314 W. 7th Street,Okmulgee,OK,74447,35.6221933,-95.9745498,google_maps+vera_institute,35.6221933,-95.9745498,35.622376,-95.974236,vera_institute,0.03488847307631714,full,FALSE
274,Oldham County Detention Center,3405 W Hwy 146,La Grange,KY,40031,38.38929359999999,-85.4237673,preference:google_maps,38.38929359999999,-85.4237673,38.407136,-85.38084,vera_institute,4.234440582152263,full,TRUE
278,Orange County Jail (Florida),3855 South John Young Parkway,Orlando,FL,32839,28.5038535,-81.4163786,google_maps+vera_institute,28.5038535,-81.4163786,28.503812,-81.416405,vera_institute,0.005286715642131433,full,FALSE
279,Orange County Jail (New York),110 Wells Farm Road,Goshen,NY,10924,41.4047777,-74.3601231,google_maps+vera_institute,41.4047777,-74.3601231,41.404669,-74.357459,vera_institute,0.22252106506264438,full,FALSE
281,Otay Mesa Detention Center,7488 Calzada De La Fuente,San Diego,CA,92154,32.5750242,-116.9147637,google_maps+vera_institute,32.5750242,-116.9147637,32.576525,-116.915478,vera_institute,0.17980312622096975,full,FALSE
282,Otero County Detention,1958 Dr M.L.K. Jr. Dr,Alamogordo,NM,88310,32.8520298,-106.0077303,google_maps+vera_institute,32.8520298,-106.0077303,32.852357,-106.007951,vera_institute,0.04181794269925242,full,FALSE
283,Otero County Processing Center,26 Mcgregor Range Road,Chaparral,NM,88081,32.0802208,-106.281786,google_maps+vera_institute,32.0802208,-106.281786,32.08042,-106.28262,vera_institute,0.08163839556346586,full,FALSE
284,Ozark County Sheriff's Office,1818 County Road 806,Gainesville,MO,65655,36.6032101,-92.4596506,auto:google_maps+vera_institute,36.6032101,-92.4596506,36.599931,-92.449069,vera_institute,1.0125222834010184,full,TRUE
285,Pennington County Jail (South Dakota),300 Kansas City Street None,Rapid City,SD,57701,44.0783468,-103.222046,google_maps+vera_institute,44.0783468,-103.222046,44.078928,-103.221024,vera_institute,0.10412196355360609,full,FALSE
287,Phelps County Jail (Missouri),301 W. 2nd,Rolla,MO,65401,37.9454123,-91.7726412,google_maps+vera_institute,37.9454123,-91.7726412,37.945714,-91.775053,vera_institute,0.21412969423603756,full,FALSE
288,Phelps County Jail (Nebraska),715 5th Avenue,Holdrege,NE,68949,40.4395445,-99.3703646,google_maps+vera_institute,40.4395445,-99.3703646,40.439047,-99.370401,vera_institute,0.0554051806845315,full,FALSE
289,Pickens County Detention Center,188 Cemetery St,Carrollton,AL,35447,33.260415,-88.0959692,google_maps+vera_institute,33.260415,-88.0959692,33.260415,-88.095969,vera_institute,1.8595938977279028e-5,full,FALSE
291,Pike County Jail,175 Pike County Boulevard,Lords Valley,PA,18428,41.3890147,-75.0713413,google_maps+vera_institute,41.3890147,-75.0713413,41.38881,-75.071465,vera_institute,0.024991607777256,full,FALSE
292,Pine Prairie ICE Processing Center,1133 Hampton Dupre Road,Pine Prairie,LA,70576,30.7886095,-92.4235146,google_maps+vera_institute,30.7886095,-92.4235146,30.788073,-92.413408,vera_institute,0.9672598830368115,full,FALSE
293,Pinellas County Jail,14400 49th Street North,Clearwater,FL,33762,27.9052741,-82.70221950000001,google_maps+vera_institute,27.9052741,-82.70221950000001,27.901529,-82.706199,vera_institute,0.5712638764721111,full,FALSE
294,Platte County Detention Center,415 Third Street,Platte City,MO,64079,39.3714749,-94.7801172,preference:google_maps,39.3714749,-94.7801172,39.190353,-94.683715,vera_institute,21.78209209333022,full,TRUE
295,Platte County Jail,850 Maple Street,Wheatland,WY,82201,42.05559290000001,-104.9522605,google_maps+vera_institute,42.05559290000001,-104.9522605,42.055382,-104.952706,vera_institute,0.04362125490735212,full,FALSE
296,Plymouth County Correctional Facility,26 Long Pond Road,Plymouth,MA,02360,41.9313647,-70.6510495,google_maps+vera_institute,41.9313647,-70.6510495,41.931808,-70.651299,vera_institute,0.05343924399098942,full,FALSE
297,Polk County Jail,1985 NE 51st Place,Des Moines,IA,50313,41.6534852,-93.587758,google_maps+vera_institute,41.6534852,-93.587758,41.653605,-93.587813,vera_institute,0.014083099135751096,full,FALSE
300,Pottawattamie County Jail,1400 Big Lake Road,Council Bluffs,IA,51501,41.2842697,-95.8653913,google_maps+vera_institute,41.2842697,-95.8653913,41.281836,-95.867184,vera_institute,0.3093075295802527,full,FALSE
302,Prairieland Detention Center,1209 Sunflower Ln,Alvarado,TX,76009,32.420785,-97.196902,preference:vera_institute,32.4065312,-97.2116782,32.420785,-97.196902,vera_institute,2.1061776484615145,full,TRUE
303,Farmville Detention Center,508 Waterworks Road,Farmville,VA,23901,37.32051570000001,-78.4408127,google_maps+vera_institute,37.32051570000001,-78.4408127,37.319501,-78.438276,vera_institute,0.2510957577402265,full,FALSE
304,Pulaski County Jail,1026 Shawnee College Road,Ullin,IL,62992,37.2690407,-89.1641356,auto:google_maps+vera_institute,37.2690407,-89.1641356,37.272085,-89.175133,vera_institute,1.0303253425350263,full,TRUE
305,Putnam County Sheriff,421 E Spring St.,Cookeville,TN,38501,36.1614631,-85.4978924,google_maps+vera_institute,36.1614631,-85.4978924,36.161463,-85.497892,vera_institute,3.759180455453351e-5,full,FALSE
306,Randall County Jail,9100 South Georgia Street,Amarillo,TX,79118,35.115385,-101.8680283,google_maps+vera_institute,35.115385,-101.8680283,35.116465,-101.866116,vera_institute,0.2113655309328935,full,FALSE
307,Red Roof Inn,16838 International Blvd,Seatac,WA,98188,47.45144699999999,-122.2948795,google_maps+vera_institute,47.45144699999999,-122.2948795,47.451128,-122.294737,vera_institute,0.03705418426910418,full,FALSE
308,Rensselaer County Correctional Facility,4000 Main Street,Troy,NY,12180,42.7095864,-73.70107660000001,google_maps+vera_institute,42.7095864,-73.70107660000001,42.710158,-73.700858,vera_institute,0.06602090725280012,full,FALSE
310,Richwood Correctional Center,180 Pine Bayou Circle,Monroe,LA,71202,32.4568901,-92.0784706,preference:google_maps,32.4568901,-92.0784706,32.463426,-92.087402,vera_institute,1.1092177860549652,full,TRUE
311,Rio Grande County Jail,640 Cherry Street,Del Norte,CO,81132,37.6764999,-106.3504446,google_maps+vera_institute,37.6764999,-106.3504446,37.676596,-106.350683,vera_institute,0.02354554218109518,full,FALSE
312,Rio Grande Detention Center,1001 San Rio Boulevard,Laredo,TX,78046,27.377685,-99.4901498,google_maps+vera_institute,27.377685,-99.4901498,27.377813,-99.489677,vera_institute,0.04880591360956789,full,FALSE
313,Port Isabel Detention Center,27991 Buena Vista Boulevard,Los Fresnos,TX,78566,26.1569011,-97.3505561,google_maps+vera_institute,26.1569011,-97.3505561,26.157941,-97.35047,vera_institute,0.1159504815471524,full,FALSE
314,River Correctional Center,26362 Highway 15,Ferriday,LA,71334,31.5971028,-91.5580974,preference:google_maps,31.5971028,-91.5580974,31.60661,-91.571045,vera_institute,1.6190027490682601,full,TRUE
315,Riverside County Sheriff,4095 Lemon Street,Riverside,CA,92225,33.9783467,-117.3744144,google_maps+vera_institute,33.9783467,-117.3744144,33.978135,-117.374052,vera_institute,0.04087517847014271,full,FALSE
316,Riverside Regional Jail,1000 River Road,Hopewell,VA,23860,37.2989493,-77.33093749999999,google_maps+vera_institute,37.2989493,-77.33093749999999,37.295038,-77.321437,vera_institute,0.9462489960102596,full,FALSE
317,Roanoke City Jail,340 Campbell Avenue Southwest,Roanoke,VA,24016,37.2711908,-79.9471628,google_maps+vera_institute,37.2711908,-79.9471628,37.271388,-79.947238,vera_institute,0.02291504789909812,full,FALSE
318,Robert A. Deyton Detention Center,11866 Hastings Bridge Road P.o. Box 429,Lovejoy,GA,30250,33.43492120000001,-84.3064491,preference:google_maps,33.43492120000001,-84.3064491,33.440609,-84.320068,vera_institute,1.4131338274477965,full,TRUE
320,Rockingham County Jail,25 South Liberty Street,Harrisonburg,VA,22801,38.44932,-78.8709058,google_maps+vera_institute,38.44932,-78.8709058,38.449565,-78.870468,vera_institute,0.04685810584731991,full,FALSE
321,Rolling Plains Detention Center,118 County Road 206,Haskell,TX,79521,33.1771862,-99.7217295,google_maps+vera_institute,33.1771862,-99.7217295,33.176272,-99.721789,vera_institute,0.10180511917104042,full,FALSE
323,Saint Tammany Parish Jail,701 North Columbia Street,Covington,LA,70433,30.4802794,-90.0963631,google_maps+vera_institute,30.4802794,-90.0963631,30.480421,-90.095379,vera_institute,0.09560985833795506,full,FALSE
324,Saipan Department of Corrections (Susupe),"Vicente T. Seman Bldg, Civic Center",Saipan,MP,96950,15.156223,145.703679,preference:vera_institute,15.1586594,145.7054063,15.156223,145.703679,vera_institute,0.3282724067430454,full,FALSE
325,Saline County Jail,225 S. Main St.,Wilber,NE,68465,40.481929,-96.9608662,google_maps+vera_institute,40.481929,-96.9608662,40.475462,-96.960804,vera_institute,0.7191168345437287,full,FALSE
326,Salt Lake County Metro Jail,3415 South 900 West,Salt Lake City,UT,84119,40.6970507,-111.9157703,preference:google_maps,40.6970507,-111.9157703,40.726239,-111.916777,vera_institute,3.2466998288821074,full,TRUE
327,San Diego District Staging,880 Front Street,San Diego,CA,92101,32.7143776,-117.1645829,google_maps+vera_institute,32.7143776,-117.1645829,32.717307,-117.165183,vera_institute,0.3305372642388316,full,FALSE
328,San Juan Staging,"651 Federal Drive, Suite 104",Guaynabo,PR,00965,18.423358,-66.114827,preference:vera_institute,18.4279088,-66.1102957,18.423358,-66.114827,vera_institute,0.6961121676958351,full,FALSE
329,San Luis Regional Detention Center,406 North Avenue D,San Luis,AZ,85349,32.4846707,-114.6846486,preference:google_maps,32.4846707,-114.6846486,32.49847,-114.778342,vera_institute,8.920428610450632,full,TRUE
330,Sarpy County Jail,1208 Golden Gate Drive,Papillion,NE,68046,41.1415989,-96.0418183,google_maps+vera_institute,41.1415989,-96.0418183,41.143188,-96.041711,vera_institute,0.17692815548303092,full,FALSE
331,Sauk County Sheriff,1300 Lange Ct.,Baraboo,WI,53913,43.4616858,-89.76717889999999,google_maps+vera_institute,43.4616858,-89.76717889999999,43.461426,-89.766698,vera_institute,0.04838386710478786,full,FALSE
332,Sebastian County Detention Center,801 South A Street,Fort Smith,AR,72901,35.382742,-94.4251113,google_maps+vera_institute,35.382742,-94.4251113,35.382833,-94.425111,vera_institute,0.01011877487478608,full,FALSE
333,Seneca County Jail,3040 South State Highway 100,Tiffin,OH,44883,41.0793527,-83.1538747,google_maps+vera_institute,41.0793527,-83.1538747,41.079514,-83.153682,vera_institute,0.024136554635645263,full,FALSE
334,Shawnee County Department of Corrections,501 Southeast 8th Avenue,Topeka,KS,66607,39.0466939,-95.669194,google_maps+vera_institute,39.0466939,-95.669194,39.048101,-95.671826,vera_institute,0.27593782731429606,full,FALSE
335,Sherburne County Jail,13880 Business Center Drive,Elk River,MN,55330,45.304588,-93.61912060000002,google_maps+vera_institute,45.304588,-93.61912060000002,45.304329,-93.619191,vera_institute,0.029321059434374602,full,FALSE
336,Sioux County Jail,4363 Ironwood Avenue,Orange City,IA,51041,43.0185162,-96.0766585,google_maps+vera_institute,43.0185162,-96.0766585,43.019269,-96.076873,vera_institute,0.08550467529615244,full,FALSE
337,South Central Regional Jail,1001 Center Way,Charleston,WV,25309,38.3110351,-81.7099734,google_maps+vera_institute,38.3110351,-81.7099734,38.312102,-81.710402,vera_institute,0.12438803042845334,full,FALSE
339,South Louisiana ICE Processing Center,3843 Stagg Avenue,Basile,LA,70515,30.4870681,-92.581813,google_maps+vera_institute,30.4870681,-92.581813,30.486577,-92.583366,vera_institute,0.15851432129475612,full,FALSE
341,South Texas Family Residential Center,300 El Rancho Way,Dilley,TX,78017,28.6578745,-99.2003862,google_maps,28.6578745,-99.2003862,NA,NA,NA,NA,full,FALSE
343,South Texas ICE Processing Center,566 Veterans Drive,Pearsall,TX,78061,28.8973835,-99.1187908,google_maps+vera_institute,28.8973835,-99.1187908,28.894651,-99.121943,vera_institute,0.4318423533638834,full,FALSE
344,Southern Regional,1200 Airport Rd,Beaver,WV,25813,37.7708901,-81.1162375,google_maps,37.7708901,-81.1162375,NA,NA,NA,NA,full,FALSE
345,Southwestern Regional Jail,13 Gaston Caperton Dr.,Holden,WV,25625,37.7987366,-82.0950124,google_maps,37.7987366,-82.0950124,NA,NA,NA,NA,full,FALSE
346,St. Clair County Jail,1170 Michigan Road,Port Huron,MI,48060,42.94231130000001,-82.47947909999999,google_maps+vera_institute,42.94231130000001,-82.47947909999999,42.94196,-82.481242,vera_institute,0.1487207032136109,full,FALSE
347,Ste. Genevieve County Sheriff/Jail,5 Basler Dr.,Ste. Genevieve,MO,63670,37.9653281,-90.0557269,google_maps+vera_institute,37.9653281,-90.0557269,37.965948,-90.055775,vera_institute,0.06905858632207279,full,FALSE
348,Stewart Detention Center,146 Cca Road,Lumpkin,GA,31815,32.0365622,-84.7713749,google_maps+vera_institute,32.0365622,-84.7713749,32.036676,-84.771746,vera_institute,0.037198666610066294,full,FALSE
349,Story County Jail,1315 South B Avenue,Nevada,IA,50201,42.0109623,-93.4419469,google_maps+vera_institute,42.0109623,-93.4419469,42.009888,-93.441771,vera_institute,0.12033748988593779,full,FALSE
350,Strafford County Corrections,266 County Farm Road,Dover,NH,03820,43.218151,-70.9400658,google_maps+vera_institute,43.218151,-70.9400658,43.21923,-70.938608,vera_institute,0.16837350519338354,full,FALSE
351,Suffolk County House of Corrections,20 Bradston Street,Boston,MA,2118,42.3338356,-71.0686169,google_maps+vera_institute,42.3338356,-71.0686169,42.332922,-71.070939,vera_institute,0.21622580791632842,full,FALSE
352,Suites On Scottsdale-Casa De Alegría,9880 N. Scottsdale Rd.,Scottsdale,AZ,85253,33.575455,-111.9274702,google_maps+vera_institute,33.575455,-111.9274702,33.57551,-111.927296,vera_institute,0.01725833122540521,full,FALSE
353,Sunny Glen Cld Home NDR Center,14091 Fm 490,Raymondville,TX,78580,26.4552267,-97.7809229,google_maps,26.4552267,-97.7809229,NA,NA,NA,NA,full,FALSE
354,Sweetwater County Jail,50140 United States Highway 191 South,Rock Springs,WY,82935,41.537427,-109.301349,preference:vera_institute,41.5984866,-109.2412428,41.537427,-109.301349,vera_institute,8.43216875446258,full,TRUE
356,T. Don Hutto Detention Center,1001 Welch Street,Taylor,TX,76574,30.5655231,-97.4198336,google_maps+vera_institute,30.5655231,-97.4198336,30.564905,-97.419752,vera_institute,0.0691722112739481,full,FALSE
357,Northwest ICE Processing Center,1623 E. J Street,Tacoma,WA,98421,47.24986029999999,-122.4218964,google_maps+vera_institute,47.24986029999999,-122.4218964,47.25021,-122.422663,vera_institute,0.06971427660498666,full,FALSE
358,Tallahatchie County Correctional Facility,415 U.s. Highway 49 North,Tutwiler,MS,38963,34.0265493,-90.4462432,preference:google_maps,34.0265493,-90.4462432,34.015686,-90.39034,vera_institute,5.291851949957306,full,TRUE
359,Teller County Jail,288 Weaverville Road,Divide,CO,80814,38.943053,-105.15133230000001,google_maps+vera_institute,38.943053,-105.15133230000001,38.94236,-105.153945,vera_institute,0.23873653072846918,full,FALSE
360,Texas Health Huguley Hospital,11801 South Fwy I-35w,Burleson,TX,76028,32.586731,-97.3168944,google_maps+vera_institute,32.586731,-97.3168944,32.586731,-97.316894,vera_institute,3.747612073317966e-5,full,FALSE
361,Theo Lacy Facility,501 The City Drive South,Orange,CA,92868,33.7825672,-117.8882283,google_maps+vera_institute,33.7825672,-117.8882283,33.782671,-117.888617,vera_institute,0.03773231956682229,full,FALSE
362,Tooele County Jail,47 South Main Street,Tooele,UT,84074,40.5294169,-112.2973599,google_maps+vera_institute,40.5294169,-112.2973599,40.53025,-112.298416,vera_institute,0.12864032105452106,full,FALSE
363,Tornillo-Guadalupe POE,1400 Lower Island Rd,Tornillo,TX,79853,31.4464325,-106.1233978,google_maps,31.4464325,-106.1233978,NA,NA,NA,NA,full,FALSE
364,Torrance County Detention Facility,209 County Road 49,Estancia,NM,87016,34.767387,-106.018496,preference:vera_institute,34.7583934,-106.0558506,34.767387,-106.018496,vera_institute,3.5558176241939763,full,TRUE
365,Trusted Adult Karnes FSC,810 Commerce St,San Antonio,TX,78118,28.8819255,-97.9374948,google_maps+vera_institute,28.8819255,-97.9374948,28.881926,-97.937495,vera_institute,5.8908990111384115e-5,full,FALSE
366,Dilley Immigration Processing Center,300 El Rancho Way,Dilley,TX,78017,28.6578745,-99.2003862,google_maps+vera_institute,28.6578745,-99.2003862,28.658051,-99.200575,vera_institute,0.02691729304492394,full,FALSE
367,Tulsa County Jail (David L. Moss Justice Center),300 North Denver Avenue,Tulsa,OK,74103,36.1577756,-95.9991192,google_maps+vera_institute,36.1577756,-95.9991192,36.157282,-95.999013,vera_institute,0.05570780124224638,full,FALSE
368,Turner Guilford Knight (TGK) Jail,7000 NW 41st St.,Miami,FL,33166,25.8101315,-80.3113644,google_maps+vera_institute,25.8101315,-80.3113644,25.810088,-80.311679,vera_institute,0.031861493464337705,full,FALSE
369,Two Bridges Regional Jail,522 Bath Rd,Wiscasset,ME,04578,43.97825840000001,-69.6987883,google_maps+vera_institute,43.97825840000001,-69.6987883,43.978502,-69.698928,vera_institute,0.02930295735052157,full,FALSE
370,Uinta County Jail,77 County Road 109,Evanston,WY,82930,41.2680071,-110.9206116,google_maps+vera_institute,41.2680071,-110.9206116,41.26898,-110.921048,vera_institute,0.11416448536094848,full,FALSE
371,Val Verde Correctional Facility,253 Farm To Market 2523,Del Rio,TX,78840,29.373265,-100.847867,preference:vera_institute,29.3708857,-100.8958674,29.373265,-100.847867,vera_institute,4.658812042163752,full,TRUE
372,Victoria County Jail,101 North Glass Street,Victoria,TX,77901,28.8002906,-97.0086053,google_maps+vera_institute,28.8002906,-97.0086053,28.800291,-97.008605,vera_institute,5.322414819442284e-5,full,FALSE
373,Virginia Peninsula Regional Jail,9320 Merrimac Trail,Williamsburg,VA,23185,37.2165677,-76.60355729999999,auto:google_maps+vera_institute,37.2165677,-76.60355729999999,37.22158,-76.618652,vera_institute,1.4481480005998364,full,TRUE
374,Wake County Sheriff Department,330 South Salisbury Street,Raleigh,NC,27601,35.7759236,-78.6408489,google_maps+vera_institute,35.7759236,-78.6408489,35.777722,-78.640222,vera_institute,0.20781617249911852,full,FALSE
375,Wakulla County Jail,15 Oak Street,Crawfordville,FL,32327,30.1967424,-84.3771057,google_maps+vera_institute,30.1967424,-84.3771057,30.196089,-84.376921,vera_institute,0.07479176498482704,full,FALSE
376,Walton County Jail,40 Sheriff Cir,Defuniak Springs,FL,32433,30.7835164,-86.10390129999999,google_maps+vera_institute,30.7835164,-86.10390129999999,30.783,-86.104445,vera_institute,0.0774262767712541,full,FALSE
377,Ward County Jail,P.o. Box 907,Minot,ND,58702,48.232976,-101.287401,preference:vera_institute,48.14,-101.39,48.232976,-101.287401,vera_institute,12.834988904327817,po_box,TRUE
378,Washington County Detention Center,1155 West Clydesdale Drive,Fayetteville,AR,72701,36.0334327,-94.1772012,google_maps+vera_institute,36.0334327,-94.1772012,36.033504,-94.177109,vera_institute,0.011471328306215507,full,FALSE
380,Washington County Jail (Purgatory Correctional Facility),750 South 5300 West,Hurricane,UT,84737,37.1373633,-113.4079986,auto:google_maps+vera_institute,37.1373633,-113.4079986,37.158273,-113.412336,vera_institute,2.3566194598640466,full,TRUE
381,Washoe County Jail,911 Parr Blvd 775 328 3308,Reno,NV,89506,39.5711833,-119.8111143,google_maps+vera_institute,39.5711833,-119.8111143,39.572885,-119.810632,vera_institute,0.19368339303041474,full,FALSE
382,Waukesha County Jail,515 West Moreland,Waukesha,WI,53186,43.0227067,-88.2301255,google_maps+vera_institute,43.0227067,-88.2301255,43.024521,-88.230541,vera_institute,0.20454895430888578,full,FALSE
383,Webb County Detention Center (CCA),9998 South Highway 83,Laredo,TX,78041,27.3698802,-99.4902562,google_maps+vera_institute,27.3698802,-99.4902562,27.370089,-99.489808,vera_institute,0.049978726308981994,full,FALSE
384,Weber County Jail,721 West 12th Street,Ogden,UT,84404,41.2402118,-111.9934202,google_maps+vera_institute,41.2402118,-111.9934202,41.24009,-111.993298,vera_institute,0.01696543390211839,full,FALSE
385,West Texas Detention Facility,401 S. Vaquero Ave.,Sierra Blanca,TX,79851,31.1664137,-105.3519631,google_maps+vera_institute,31.1664137,-105.3519631,31.166718,-105.351651,vera_institute,0.04501898686097426,full,FALSE
386,Western Regional Jail And Correctional Facility,1 O’hanlon Pl,Barboursville,WV,25504,38.4185611,-82.2932624,google_maps,38.4185611,-82.2932624,NA,NA,NA,NA,full,FALSE
387,Western Tennessee Detention Facility,6299 Finde Naifeh Drive,Mason,TN,38049,35.4074582,-89.5486122,google_maps+vera_institute,35.4074582,-89.5486122,35.408822,-89.550034,vera_institute,0.19899981930302557,full,FALSE
388,Western Virginia Regional Jail,5885 W River Rd,Salem,VA,24153,37.2461454,-80.1760426,google_maps+vera_institute,37.2461454,-80.1760426,37.246145,-80.176043,vera_institute,5.684980762615567e-5,full,FALSE
389,Whitfield County Jail,805 Professional Blvd,Dalton,GA,30720,34.7937394,-84.979935,google_maps+vera_institute,34.7937394,-84.979935,34.792977,-84.984503,vera_institute,0.42565432097112954,full,FALSE
390,Wingate-Wyndham Casa Esperanza,1760 S Sunridge Dr,Yuma,AZ,85365,32.695999,-114.6038311,google_maps+vera_institute,32.695999,-114.6038311,32.695999,-114.603831,vera_institute,9.35759187494421e-6,full,FALSE
391,Winn Correctional Center,180 Cca Blvd,Winnfield,LA,71483,31.8503103,-92.7812108,preference:google_maps,31.8503103,-92.7812108,31.849565,-92.801514,vera_institute,1.91948090649443,full,TRUE
392,Woodbury County Jail,407 7th Street,Sioux City,IA,51101,42.4977847,-96.406008,google_maps+vera_institute,42.4977847,-96.406008,42.497661,-96.406054,vera_institute,0.014262449483743306,full,FALSE
393,Worcester County Jail,5022 Joyner Road,Snow Hill,MD,21863,38.1700717,-75.3758308,google_maps+vera_institute,38.1700717,-75.3758308,38.170007,-75.375834,vera_institute,0.007199748396350085,full,FALSE
394,Wyatt Detention Center,950 High Street,Central Falls,RI,02863,41.8924645,-71.38395899999999,google_maps+vera_institute,41.8924645,-71.38395899999999,41.892811,-71.3832,vera_institute,0.07369837743791655,full,FALSE
395,Yakima County Department of Corrections,111 North Front Street,Yakima,WA,98901,46.60419419999999,-120.5080052,google_maps+vera_institute,46.60419419999999,-120.5080052,46.603401,-120.508175,vera_institute,0.08914862996995201,full,FALSE
396,Yankton County Jail,410 Walnut Street,Yankton,SD,57078,42.8717874,-97.393024,google_maps+vera_institute,42.8717874,-97.393024,42.87126,-97.39367,vera_institute,0.0788071118353843,full,FALSE
397,York County Prison,3400 Concord Road,York,PA,17402,39.9865257,-76.6609023,google_maps+vera_institute,39.9865257,-76.6609023,39.987597,-76.663603,vera_institute,0.25909782248625474,full,FALSE
398,Yuba County Jail,215 5th Street,Marysville,CA,95901,39.1412869,-121.5866877,google_maps+vera_institute,39.1412869,-121.5866877,39.140598,-121.586895,vera_institute,0.07866078168250737,full,FALSE
1001,Atlanta City Detention Center,254 Peachtree Street Southwest,Atlanta,GA,30303,33.7475641,-84.3955253,google_maps+vera_institute,33.7475641,-84.3955253,33.747313,-84.395391,vera_institute,0.030557638991732167,full,FALSE
1002,Folkston ICE Processing Center (D. Ray James),3423 Highway 252 East,Folkston,GA,31537,30.8749079,-81.9806924,google_maps+vera_institute,30.8749079,-81.9806924,30.872094,-81.98247,vera_institute,0.35592537721482725,full,FALSE
1003,Contra Costa County Jail West,5555 Giant Highway,Richmond,CA,94806,37.9950562,-122.3539701,google_maps+vera_institute,37.9950562,-122.3539701,37.994269,-122.352143,vera_institute,0.18247273923896254,full,FALSE
